Id,Sales
31805,5312.961574757569
32661,6056.309715945575
34373,6203.333333333336
35229,6817.980842315604
36085,6214.119909957881
36941,6389.766278897484
37797,6387.607188556826
38653,7130.955329744832
40365,6203.333333333336
134,6231.422161150855
990,6305.395861816694
1846,6599.675458512151
2702,7154.468273604667
4414,5975.3656716417945
5270,4761.000224669823
6126,4395.82675794574
6982,4469.80045861158
7838,4764.080055307036
8694,5318.872870399552
10406,5975.3656716417945
11262,6596.595627874938
12118,6231.422161150855
12974,6305.395861816694
13830,6599.675458512151
14686,7154.468273604667
16398,5975.3656716417945
17254,4761.000224669823
18110,4395.82675794574
18966,4499.969319801856
19822,4794.248916497311
20678,5349.041731589828
22390,5975.3656716417945
23246,6626.764489065214
24102,6261.59102234113
24958,6335.56472300697
25814,6629.844319702426
26670,7184.6371347949425
28382,5975.3656716417945
29238,4791.169085860099
30094,4425.995619136015
30950,4499.969319801856
31806,4794.248916497311
32662,5349.041731589828
34374,5975.3656716417945
35230,6626.764489065214
36086,6261.59102234113
36942,6335.56472300697
37798,6629.844319702426
38654,7184.6371347949425
40366,5975.3656716417945
135,6255.141962692617
991,6255.380696645741
1847,6675.966895803349
2703,7955.490237787981
4415,3043.2706766917345
5271,4293.945490347628
6127,4193.555383553839
6983,4193.7941175069645
7839,4614.380316664571
8695,5893.903658649203
10407,3043.2706766917345
11263,6355.532069486405
12119,6255.141962692617
12975,6255.380696645741
13831,6675.966895803349
14687,7955.490237787981
16399,3043.2706766917345
17255,4293.945490347628
18111,4193.555383553839
18967,4193.7941175069645
19823,4614.380316664571
20679,5893.903658649203
22391,3043.2706766917345
23247,6355.532069486405
24103,6255.141962692617
24959,6255.380696645741
25815,6675.966895803349
26671,7955.490237787981
28383,3043.2706766917345
29239,4293.945490347628
30095,4193.555383553839
30951,4193.7941175069645
31807,4546.664629005499
32663,5826.18797099013
34375,3043.2706766917345
35231,6287.816381827332
36087,6187.426275033544
36943,6187.665008986669
37799,6608.251208144276
38655,7887.774550128907
40367,3043.2706766917345
136,8203.87526513065
992,8172.711435217578
1848,8972.702242094761
2704,9974.712443376186
4416,6604.406015037601
5272,5284.75031451341
6128,5347.443942356806
6984,5316.280112443736
7840,6116.270919320918
8696,7118.281120602343
10408,6604.406015037601
11264,8141.181637287253
12120,8203.87526513065
12976,8172.711435217578
13832,8972.702242094761
14688,9974.712443376186
16400,6604.406015037601
17256,5284.75031451341
18112,5347.443942356806
18968,5316.280112443736
19824,6116.270919320918
20680,7118.281120602343
22392,6604.406015037601
23248,8141.181637287253
24104,8203.87526513065
24960,8172.711435217578
25816,8972.702242094761
26672,9974.712443376186
28384,6604.406015037601
29240,5284.75031451341
30096,5347.443942356806
30952,5316.280112443736
31808,6327.050960670394
32664,7329.061161951819
34376,6604.406015037601
35232,8351.961678636728
36088,8414.655306480123
36944,8383.491476567053
37800,9183.482283444237
38656,10185.492484725663
40368,6604.406015037601
137,8014.637313299257
993,7959.982648391779
1849,8098.9889743274225
2705,9186.887389219144
4417,7227.805970149258
5273,5747.2831758504435
6129,5678.64785666195
6985,5623.993191754472
7841,5762.999517690115
8697,6850.897932581838
10409,7227.805970149258
11265,8083.27263248775
12121,8014.637313299257
12977,7959.982648391779
13833,8098.9889743274225
14689,9186.887389219144
16401,7227.805970149258
17257,5747.2831758504435
18113,5678.64785666195
18969,5708.081433993171
19825,5847.087759928814
20681,6934.986174820538
22393,7227.805970149258
23249,8167.36087472645
24105,8098.725555537956
24961,8044.070890630479
25817,8183.077216566122
26673,9270.975631457844
28385,7227.805970149258
29241,5831.371418089143
30097,5762.736098900649
30953,5708.081433993171
31809,5847.087759928814
32665,6934.986174820538
34377,7227.805970149258
35233,8167.36087472645
36089,8098.725555537956
36945,8044.070890630479
37801,8183.077216566122
38657,9270.975631457844
40369,7227.805970149258
138,7878.641207352231
994,7875.195831711064
1850,8267.095450546056
2706,9821.542133561565
4418,3658.361111111109
5274,5261.70075915799
6130,5125.321348011585
6986,5121.875972370417
7842,5513.77559120541
8698,6778.986705342109
10410,3658.361111111109
11266,8304.256187377445
12122,8167.876776231039
12978,8164.431400589872
13834,8556.331019424864
14690,9821.542133561565
16402,3658.361111111109
17258,5261.70075915799
18114,5125.321348011585
18970,5121.875972370417
19826,5513.77559120541
20682,6778.986705342109
22394,3658.361111111109
23250,8304.256187377445
24106,8167.876776231039
24962,8164.431400589872
25818,8556.331019424864
26674,9821.542133561565
28386,3855.4843348800314
29242,5261.70075915799
30098,5125.321348011585
30954,5121.875972370417
31810,5513.77559120541
32666,6778.986705342109
34378,3658.361111111109
35234,8304.256187377445
36090,8167.876776231039
36946,8164.431400589872
37802,8556.331019424864
38658,9821.542133561565
40370,3658.361111111109
139,5853.969739657546
995,5782.06779624105
1851,5941.880996865097
2707,6877.033185293249
4419,5301.74731314625
5275,4498.077968376025
6131,3987.472261632924
6987,3915.570318216428
7843,4075.383518840475
8699,5010.535707268627
10411,5301.74731314625
11267,6365.968448320763
12123,5855.362741577662
12979,5783.460798161166
13835,5943.273998785213
14691,6878.426187213365
16403,5303.140315066366
17259,4499.470970296141
18115,3988.86526355304
18971,3916.963320136544
19827,4076.776520760591
20683,5011.928709188743
22395,5303.140315066366
23251,6365.968448320763
24107,5855.362741577662
24963,5783.460798161166
25819,5943.273998785213
26675,6878.426187213365
28387,5303.140315066366
29243,4499.470970296141
30099,3988.86526355304
30955,3916.963320136544
31811,4076.776520760591
32667,5011.928709188743
34379,5303.140315066366
35235,6365.968448320763
36091,5855.362741577662
36947,5783.460798161166
37803,5943.273998785213
38659,6878.426187213365
40371,5303.140315066366
140,5048.832836136483
996,5346.926905939914
1852,5781.8600950031705
2708,7419.69102730546
4420,3115.0754716981137
5276,4682.97497739189
6132,4380.458433329628
6988,4678.55250313306
7844,5113.4856921963155
8700,6103.712458786849
10412,3115.0754716981137
11268,5998.953545910501
12124,5696.43700184824
12980,5994.531071651671
13836,6429.464260714927
14692,7419.69102730546
16404,3115.0754716981137
17260,4682.97497739189
18116,4380.458433329628
18972,4678.55250313306
19828,5113.4856921963155
20684,6103.712458786849
22396,3115.0754716981137
23252,5998.953545910501
24108,5696.43700184824
24964,5994.531071651671
25820,6429.464260714927
26676,7419.69102730546
29244,4682.97497739189
30100,4380.458433329628
30956,4678.55250313306
31812,5113.4856921963155
32668,6103.712458786849
34380,3115.0754716981137
35236,5998.953545910501
36092,5696.43700184824
36948,5994.531071651671
37804,6429.464260714927
38660,7419.69102730546
40372,3115.0754716981137
141,7254.8298341739155
997,7428.853430430248
1853,7784.546999233908
2709,9012.401732230845
4421,5564.18045112782
5277,5431.9619699051555
6133,4959.358502038941
6989,5133.382098295273
7845,5489.075667098933
8701,6716.93040009587
10413,5564.18045112782
11269,7727.43330204013
12125,7254.8298341739155
12981,7428.853430430248
13837,7784.546999233908
14693,9012.401732230845
16405,5564.18045112782
17261,5431.9619699051555
18117,4959.358502038941
18973,5133.382098295273
19829,5489.075667098933
20685,6716.93040009587
22397,5564.18045112782
23253,7727.43330204013
24109,7254.8298341739155
24965,7428.853430430248
25821,7784.546999233908
26677,9012.401732230845
28389,5564.18045112782
29245,5431.9619699051555
30101,4959.358502038941
30957,5133.382098295273
31813,5571.6789485469635
32669,6799.5336815439005
34381,5564.18045112782
35237,7810.036583488161
36093,7337.433115621947
36949,7511.456711878279
37805,7867.150280681939
38661,9095.005013678876
40373,5564.18045112782
142,4221.475845728312
998,4225.6795074856
1854,4430.569644772957
2710,5230.083440887818
4422,3617.4814814814836
5278,3120.481958797725
6134,2878.0384795886316
6990,2882.242141345919
7846,3087.1322786332757
8702,3739.0493809423933
10414,3617.4814814814836
11270,4611.51601874315
12126,4369.072539534057
12982,4373.2762012913445
13838,4578.1663385787015
14694,5230.083440887818
16406,3617.4814814814836
17262,3120.481958797725
18118,2878.0384795886316
18974,2882.242141345919
19830,3087.1322786332757
20686,3739.0493809423933
22398,3617.4814814814836
23254,4611.51601874315
24110,4369.072539534057
24966,4373.2762012913445
25822,4578.1663385787015
26678,5230.083440887818
29246,3120.481958797725
30102,2878.0384795886316
30958,2882.242141345919
31814,3087.1322786332757
32670,3739.0493809423933
34382,3617.4814814814836
35238,4611.51601874315
36094,4369.072539534057
36950,4373.2762012913445
37806,4578.1663385787015
38662,5230.083440887818
40374,3617.4814814814836
143,6744.878894471008
999,6536.989028673877
1855,7943.291536800931
2711,8279.97525348486
4423,4333.388059701496
5279,5858.8403978365095
6135,4960.577596341867
6991,4752.687730544736
7847,6158.990238671791
8703,6495.67395535572
10415,4333.388059701496
11271,7643.14169596565
12127,6744.878894471008
12983,6536.989028673877
13839,7943.291536800931
14695,8279.97525348486
16407,4333.388059701496
17263,6154.627549592566
18119,5256.364748097923
18975,5048.474882300792
19831,6454.7773904278465
20687,6791.461107111776
22399,4333.388059701496
23255,7938.928847721705
24111,7040.666046227064
24967,6832.7761804299325
25823,8239.078688556987
26679,8575.762405240916
28391,4333.388059701496
29247,6154.627549592566
30103,5256.364748097923
30959,5048.474882300792
31815,6454.7773904278465
32671,6791.461107111776
34383,4333.388059701496
35239,7938.928847721705
36095,7040.666046227064
36951,6832.7761804299325
37807,8239.078688556987
38663,8575.762405240916
40375,4333.388059701496
144,5643.28920610824
1000,5779.049246642481
1856,5908.310925678756
2712,7027.936069938174
4424,4758.383458646618
5280,3560.1971833108773
6136,3260.1703272982445
6992,3395.930367832486
7848,3525.19204686876
8704,4644.81719112818
10416,4758.383458646618
11272,6255.271456785236
12128,5955.244600772604
12984,6091.004641306845
13840,6220.266320343119
14696,7339.891464602539
16408,4758.383458646618
17264,3872.1525779752415
18120,3572.1257219626086
18976,3707.88576249685
19832,3837.1474415331236
20688,4956.772585792543
22400,4758.383458646618
23256,6255.271456785236
24112,5955.244600772604
24968,6091.004641306845
25824,6220.266320343119
26680,7339.891464602539
28392,4758.383458646618
29248,3872.1525779752415
30104,3572.1257219626086
30960,3707.88576249685
31816,3837.1474415331236
32672,4956.772585792543
34384,4758.383458646618
35240,6255.271456785236
36096,5955.244600772604
36952,6091.004641306845
37808,6220.266320343119
38664,7339.891464602539
40376,4758.383458646618
145,9809.137989320894
1001,9864.443534657368
1857,10034.48186104664
2713,10978.70071206008
4425,7563.05263157895
5281,7818.491469144775
6137,7016.534715944799
6993,7071.840261281273
7849,7241.878587670544
8705,8186.0974386839835
10417,7563.05263157895
11273,10760.675210419773
12129,9958.718457219798
12985,10014.024002556273
13841,10184.062328945543
14697,11128.281179958984
16409,7563.05263157895
17265,7968.071937043679
18121,7166.115183843704
18977,7221.420729180178
19833,7391.459055569449
20689,8335.677906582889
22401,7563.05263157895
23257,10760.675210419773
24113,9958.718457219798
24969,10014.024002556273
25825,10184.062328945543
26681,11128.281179958984
28393,7563.05263157895
29249,7968.071937043679
30105,7166.115183843704
30961,7221.420729180178
31817,7391.459055569449
32673,8335.677906582889
34385,7563.05263157895
35241,10760.675210419773
36097,9958.718457219798
36953,10014.024002556273
37809,10184.062328945543
38665,11128.281179958984
40377,7563.05263157895
146,7698.269010311662
1002,8048.676230311268
1858,8410.808364824412
2714,9286.246124054021
4426,6175.675925925927
5282,6264.939010818396
6138,5629.938095100452
6994,5980.345315100059
7850,6342.477449613203
8706,7267.563635349455
10418,6175.675925925927
11274,8283.621499522962
12130,7648.620583805019
12986,7999.027803804625
13842,8361.159938317769
14698,9286.246124054021
16410,6175.675925925927
17266,6264.939010818396
18122,5629.938095100452
18978,5980.345315100059
19834,6342.477449613203
20690,7267.563635349455
22402,6175.675925925927
23258,8283.621499522962
24114,7648.620583805019
24970,7999.027803804625
25826,8361.159938317769
26682,9286.246124054021
29250,6264.939010818396
30106,5629.938095100452
30962,5980.345315100059
31818,6342.477449613203
32674,7267.563635349455
34386,6175.675925925927
35242,8283.621499522962
36098,7648.620583805019
36954,7999.027803804625
37810,8361.159938317769
38666,9286.246124054021
40378,6175.675925925927
147,6907.1141590105235
1003,7038.283167356902
1859,7255.699687274051
2715,8160.630139663783
4427,7778.138888888892
5283,5949.197298887479
6139,5577.369342006038
6995,5708.538350352416
7851,5925.954870269566
8707,6687.1958610891
10419,7778.138888888892
11275,7422.631577462162
12131,7050.803620580721
12987,7181.972628927099
13843,7399.389148844248
14699,8160.630139663783
16411,7778.138888888892
17267,5949.197298887479
18123,5577.369342006038
18979,5708.538350352416
19835,5925.954870269566
20691,6687.1958610891
22403,7778.138888888892
23259,7422.631577462162
24115,7050.803620580721
24971,7181.972628927099
25827,7399.389148844248
26683,8160.630139663783
29251,5949.197298887479
30107,5577.369342006038
30963,5708.538350352416
31819,5925.954870269566
32675,6687.1958610891
34387,7778.138888888892
35243,7422.631577462162
36099,7050.803620580721
36955,7181.972628927099
37811,7399.389148844248
38667,8160.630139663783
40379,7778.138888888892
148,9202.014626805494
1004,9239.766416778912
1860,9444.655787695696
2716,10796.439258101245
4428,11138.96296296297
5284,7967.879912252705
6140,6589.494609604205
6996,6627.2463995776225
7852,6832.135770494407
8708,8048.3995241430575
10420,11138.96296296297
11276,10715.919646210894
12132,9337.534343562393
12988,9375.28613353581
13844,9580.175504452594
14700,10796.439258101245
16412,11138.96296296297
17268,7967.879912252705
18124,6589.494609604205
18980,6627.2463995776225
19836,6832.135770494407
20692,8048.3995241430575
22404,11138.96296296297
23260,10715.919646210894
24116,9337.534343562393
24972,9375.28613353581
25828,9580.175504452594
26684,10796.439258101245
29252,7967.879912252705
30108,6589.494609604205
30964,6627.2463995776225
31820,6832.135770494407
32676,8048.3995241430575
34388,11138.96296296297
35244,10715.919646210894
36100,9337.534343562393
36956,9375.28613353581
37812,9580.175504452594
38668,10796.439258101245
40380,11138.96296296297
149,6052.93826910573
1005,7047.193502730752
1861,6781.819809626932
2717,7676.6338763538115
4429,4322.676691729327
5285,3669.360186517669
6141,3883.445949183003
6997,4877.701182808025
7853,4612.327489704204
8709,5507.141556431085
10421,4322.676691729327
11277,6294.430970352047
12133,6508.51673301738
12989,7502.771966642402
13845,7237.398273538582
14701,8132.2123402654615
16413,4322.676691729327
17269,3669.360186517669
18125,3883.445949183003
18981,4877.701182808025
19837,4612.327489704204
20693,5507.141556431085
22405,4322.676691729327
23261,6294.430970352047
24117,6508.51673301738
24973,7502.771966642402
25829,7237.398273538582
26685,8132.2123402654615
28397,4322.676691729327
29253,3669.360186517669
30109,3883.445949183003
30965,4877.701182808025
31821,4612.327489704204
32677,5507.141556431085
34389,4322.676691729327
35245,6294.430970352047
36101,6508.51673301738
36957,7502.771966642402
37813,7237.398273538582
38669,8132.2123402654615
40381,4322.676691729327
150,5139.356986797967
1006,5195.77807766605
1862,5066.579040896639
2718,5734.60004460221
4430,4703.172932330831
5286,4783.433468155406
6142,4285.050799463646
6998,4341.47189033173
7854,4212.272853562319
8710,4880.29385726789
10422,4703.172932330831
11278,6064.709306256138
12134,5566.326637564378
12990,5622.747728432461
13846,5493.54869166305
14702,6161.569695368621
16414,4703.172932330831
17270,4783.433468155406
18126,4285.050799463646
18982,4341.47189033173
19838,4212.272853562319
20694,4880.29385726789
22406,4703.172932330831
23262,6064.709306256138
24118,5566.326637564378
24974,5622.747728432461
25830,5493.54869166305
26686,6161.569695368621
28398,4703.172932330831
29254,4783.433468155406
30110,4285.050799463646
30966,4341.47189033173
31822,4212.272853562319
32678,4880.29385726789
34390,4703.172932330831
35246,6064.709306256138
36102,5566.326637564378
36958,5622.747728432461
37814,5493.54869166305
38670,6161.569695368621
40382,4703.172932330831
151,11485.32414207311
1007,11923.89222709155
1863,12358.756855987598
2719,13793.220649215204
4431,10630.82706766918
5287,8603.344449634511
6143,7766.8113691013405
6999,8205.379454119782
7855,8640.244083015828
8711,10074.707876243434
10423,10630.82706766918
11279,12321.857222606279
12135,11485.32414207311
12991,11923.89222709155
13847,12358.756855987598
14703,13793.220649215204
16415,10630.82706766918
17271,8603.344449634511
18127,7766.8113691013405
18983,8205.379454119782
19839,8640.244083015828
20695,10074.707876243434
22407,10630.82706766918
23263,12321.857222606279
24119,11485.32414207311
24975,11923.89222709155
25831,12358.756855987598
26687,13793.220649215204
28399,10630.82706766918
29255,8603.344449634511
30111,7766.8113691013405
30967,8205.379454119782
31823,8867.227588855607
32679,10301.691382083212
34391,10630.82706766918
35247,12548.840728446057
36103,11712.307647912887
36959,12150.875732931328
37815,12585.740361827377
38671,14020.204155054982
40383,10630.82706766918
152,7550.167661945859
1008,8170.47651950156
1864,8051.597156188672
2720,8904.467071884952
4432,5775.604477611946
5288,5950.371983808203
6144,4915.295373944513
7000,5535.604231500213
7856,5416.724868187326
8712,6269.594783883606
10424,5775.604477611946
11280,8585.24427180955
12136,7550.167661945859
12992,8170.47651950156
13848,8051.597156188672
14704,8904.467071884952
16416,5775.604477611946
17272,5950.371983808203
18128,4915.295373944513
18984,5616.98119796275
19840,5498.101834649862
20696,6350.9717503461425
22408,5775.604477611946
23264,8666.621238272086
24120,7631.5446284083955
24976,8251.853485964097
25832,8132.974122651209
26688,8985.844038347488
28400,5775.604477611946
29256,6031.74895027074
30112,4996.672340407049
30968,5616.98119796275
31824,5498.101834649862
32680,6350.9717503461425
34392,5775.604477611946
35248,8666.621238272086
36104,7631.5446284083955
36960,8251.853485964097
37816,8132.974122651209
38672,8985.844038347488
40384,5775.604477611946
153,8993.902930948298
1009,8779.120396446773
1865,8859.056339503983
2721,10631.434564122941
4433,7624.834586466169
5289,6572.241075896129
6145,5983.58499824192
7001,5768.802463740394
7857,5848.738406797604
8713,7621.116631416562
10425,7624.834586466169
11281,9771.219778749472
12137,9182.563701095263
12993,8967.781166593737
13849,9047.717109650946
14705,10820.095334269903
16417,7624.834586466169
17273,6760.9018460430925
18129,6172.245768388884
18985,5957.463233887358
19841,6037.399176944567
20697,7809.777401563526
22409,7624.834586466169
23265,9771.219778749472
24121,9182.563701095263
24977,8967.781166593737
25833,9047.717109650946
26689,10820.095334269903
28401,7624.834586466169
29257,6760.9018460430925
30113,6172.245768388884
30969,5957.463233887358
31825,6037.399176944567
32681,7809.777401563526
34393,7624.834586466169
35249,9771.219778749472
36105,9182.563701095263
36961,8967.781166593737
37817,9047.717109650946
38673,10820.095334269903
40385,7624.834586466169
154,8175.442029761415
1010,8357.270325886755
1866,8709.501036272277
2722,9269.60814895789
4434,6897.4360902255685
5290,7021.4584381965715
6146,6383.403189513791
7002,6565.231485639132
7858,6917.462196024653
8714,7477.569308710266
10426,6897.4360902255685
11282,8813.497278444194
12138,8175.442029761415
12994,8357.270325886755
13850,8709.501036272277
14706,9269.60814895789
16418,6897.4360902255685
17274,7021.4584381965715
18130,6383.403189513791
18986,6565.231485639132
19842,6917.462196024653
20698,7477.569308710266
22410,6897.4360902255685
23266,8813.497278444194
24122,8175.442029761415
24978,8357.270325886755
25834,8709.501036272277
26690,9269.60814895789
28402,6897.4360902255685
29258,7021.4584381965715
30114,6383.403189513791
30970,6565.231485639132
31826,7146.785070626426
32682,7706.89218331204
34394,6897.4360902255685
35250,9042.820153045968
36106,8404.764904363188
36962,8586.593200488529
37818,8938.823910874049
38674,9498.931023559664
40386,6897.4360902255685
155,5997.207955586189
1011,5346.33013850929
1867,5290.692300870884
2723,6103.694941575575
4435,5422.699248120304
5291,4850.321035394198
6147,4386.127332744135
7003,3735.2495156672353
7859,3679.611678028829
8715,4492.61431873352
10427,5422.699248120304
11283,6461.401658236252
12139,5997.207955586189
12995,5346.33013850929
13851,5290.692300870884
14707,6103.694941575575
16419,5422.699248120304
17275,4850.321035394198
18131,4386.127332744135
18987,3735.2495156672353
19843,3679.611678028829
20699,4492.61431873352
22411,5422.699248120304
23267,6461.401658236252
24123,5997.207955586189
24979,5346.33013850929
25835,5290.692300870884
26691,6103.694941575575
28403,5422.699248120304
29259,4850.321035394198
30115,4386.127332744135
30971,3735.2495156672353
31827,4181.22300170012
32683,4994.225642404812
34395,5422.699248120304
35251,6963.012981907544
36107,6498.819279257481
36963,5847.941462180581
37819,5792.303624542175
38675,6605.306265246866
40387,5422.699248120304
156,6596.329033871643
1012,6479.5625852647645
1868,6748.76510021836
2724,7687.975001563156
4436,6178.398000830465
5292,5172.522443753165
6148,4834.683465124281
7004,4717.917016517402
7860,4987.119531470998
8716,5926.329432815794
10428,6178.398000830465
11284,6787.551406936396
12140,6449.712428307512
12996,6332.945979700633
13852,6602.14849465423
14708,7541.358395999025
16420,6031.781395266335
17276,5025.905838189034
18132,4688.06685956015
18988,4571.30041095327
19844,4840.502925906867
20700,5779.712827251663
22412,6031.781395266335
23268,6787.551406936396
24124,6449.712428307512
24980,6332.945979700633
25836,6602.14849465423
26692,7541.358395999025
28404,6031.781395266335
29260,5025.905838189034
30116,4688.06685956015
30972,4571.30041095327
31828,4840.502925906867
32684,5779.712827251663
34396,6031.781395266335
35252,6787.551406936396
36108,6449.712428307512
36964,6332.945979700633
37820,6602.14849465423
38676,7541.358395999025
40388,6031.781395266335
157,5855.431382281831
1013,5963.289457625586
1869,6077.784805873271
2725,6920.233729687923
4437,4506.685185185185
5293,5222.772679097183
6149,4636.2028925450395
7005,4744.060967888794
7861,4858.556316136478
8717,5723.437357807787
10429,4506.685185185185
11285,6419.569050977319
12141,5832.999264425175
12997,5940.85733976893
13853,6055.352688016615
14709,6920.233729687923
16421,4506.685185185185
17277,5222.772679097183
18133,4636.2028925450395
18989,4744.060967888794
19845,4858.556316136478
20701,5723.437357807787
22413,4506.685185185185
23269,6419.569050977319
24125,5832.999264425175
24981,5940.85733976893
25837,6055.352688016615
26693,6920.233729687923
29261,5222.772679097183
30117,4636.2028925450395
30973,4744.060967888794
31829,4858.556316136478
32685,5723.437357807787
34397,4506.685185185185
35253,6419.569050977319
36109,5832.999264425175
36965,5940.85733976893
37821,6055.352688016615
38677,6920.233729687923
40389,4506.685185185185
158,8675.597297539194
1014,8021.256086224093
1870,8729.567131135715
2726,9828.182732030946
4438,4794.180451127825
5294,5979.854778541495
6150,6373.604587201949
7006,5719.263375886847
7862,6427.574420798469
8718,7526.190021693698
10430,4794.180451127825
11286,8281.84748887874
12142,8675.597297539194
12998,8021.256086224093
13854,8729.567131135715
14710,9828.182732030946
16422,4794.180451127825
17278,5979.854778541495
18134,6373.604587201949
18990,5719.263375886847
19846,6427.574420798469
20702,7526.190021693698
22414,4794.180451127825
23270,8281.84748887874
24126,8675.597297539194
24982,8021.256086224093
25838,8729.567131135715
26694,9828.182732030946
28406,4794.180451127825
29262,5979.854778541495
30118,6373.604587201949
30974,5719.263375886847
31830,6408.79948576487
32686,7507.415086660099
34398,4794.180451127825
35254,8263.072553845142
36110,8656.822362505594
36966,8002.481151190494
37822,8710.792196102117
38678,9809.407796997346
40390,4794.180451127825
159,12700.206057207075
1015,13256.288502959022
1871,13804.585957866973
2727,16317.778058563857
4439,8376.432835820908
5295,8192.629217563372
6151,8213.192324498747
7007,8769.274770250693
7863,9317.572225158647
8719,11830.764325855529
10431,8376.432835820908
11287,12679.6429502717
12143,12700.206057207075
12999,13256.288502959022
13855,13804.585957866973
14711,16317.778058563857
16423,8376.432835820908
17279,8480.206986688096
18135,8500.770093623469
18991,9056.852539375415
19847,9605.149994283369
20703,12118.342094980253
22415,8376.432835820908
23271,12967.220719396424
24127,12987.783826331797
24983,13543.866272083746
25839,14092.163726991697
26695,16605.35582768858
28407,8376.432835820908
29263,8480.206986688096
30119,8500.770093623469
30975,9056.852539375415
31831,9605.149994283369
32687,12118.342094980253
34399,8376.432835820908
35255,12967.220719396424
36111,12987.783826331797
36967,13543.866272083746
37823,14092.163726991697
38679,16605.35582768858
40391,8376.432835820908
160,6716.138277401116
1016,6109.232248971907
1872,6575.977970170439
2728,7505.652466422864
3584,2026.7471264367755
4440,4978.917910447766
5296,5098.943576491037
6152,5345.190969700998
7008,4738.28494127179
7864,5205.030662470322
8720,6134.705158722745
9576,2026.7471264367755
10432,4978.917910447766
11288,6469.890884191154
12144,6716.138277401116
13000,6109.232248971907
13856,6575.977970170439
14712,7505.652466422864
15568,2026.7471264367755
16424,4978.917910447766
17280,6052.499745643294
18136,6298.747138853256
18992,5691.841110424048
19848,6158.586831622579
20704,7088.261327875003
21560,2026.7471264367755
22416,4978.917910447766
23272,7423.447053343412
24128,7669.6944465533725
24984,7062.788418124164
25840,7529.534139322697
26696,8459.208635575122
27552,2026.7471264367755
28408,4978.917910447766
29264,6052.499745643294
30120,6298.747138853256
30976,5691.841110424048
31832,6158.586831622579
32688,7088.261327875003
33544,2026.7471264367755
34400,4978.917910447766
35256,7423.447053343412
36112,7669.6944465533725
36968,7062.788418124164
37824,7529.534139322697
38680,8459.208635575122
39536,2026.7471264367755
40392,4978.917910447766
161,3641.9169640420637
1017,3678.312098212863
1873,3729.553378524941
2729,4151.741267180713
4441,2947.744360902256
5297,2619.8919558875273
6153,2296.7825478826135
7009,2333.1776820534124
7865,2384.41896236549
8721,2806.6068510212626
10433,2947.744360902256
11289,4099.205029962285
12145,3776.095621957371
13001,3812.4907561281702
13857,3863.732036440248
14713,4285.919925096021
16425,2947.744360902256
17281,2754.0706138028345
18137,2430.9612057979207
18993,2467.3563399687196
19849,2518.5976202807974
20705,2940.7855089365703
22417,2947.744360902256
23273,4099.205029962285
24129,3776.095621957371
24985,3812.4907561281702
25841,3863.732036440248
26697,4285.919925096021
28409,2947.744360902256
29265,2754.0706138028345
30121,2430.9612057979207
30977,2467.3563399687196
31833,2518.5976202807974
32689,2940.7855089365703
34401,2947.744360902256
35257,4099.205029962285
36113,3776.095621957371
36969,3812.4907561281702
37825,3863.732036440248
38681,4285.919925096021
40393,2947.744360902256
162,5200.561724622799
1018,5889.339222702094
1874,5512.191818457819
2730,6146.81044295589
4442,3571.798507462691
5298,4024.8520251655036
6154,3715.033119209961
7010,4403.810617289257
7866,4026.663213044981
8722,4661.281837543052
10434,3571.798507462691
11290,5510.380630578342
12146,5200.561724622799
13002,5889.339222702094
13858,5512.191818457819
14714,6146.81044295589
16426,3571.798507462691
17282,4249.454353907108
18138,3939.6354479515653
18994,4628.41294603086
19850,4251.265541786585
20706,4885.884166284655
22418,3571.798507462691
23274,5734.982959319946
24130,5425.164053364403
24986,6113.941551443699
25842,5736.794147199424
26698,6371.412771697494
28410,3571.798507462691
29266,4249.454353907108
30122,3939.6354479515653
30978,4628.41294603086
31834,4251.265541786585
32690,4885.884166284655
34402,3571.798507462691
35258,5734.982959319946
36114,5425.164053364403
36970,6113.941551443699
37826,5736.794147199424
38682,6371.412771697494
40394,3571.798507462691
163,8941.235343525652
1019,9287.756354278288
1875,9547.259419515898
2731,10880.412460846019
4443,7431.654135338352
5299,6467.945736107293
6155,5758.9449360890085
7011,6105.465946841645
7867,6364.969012079254
8723,7698.122053409376
10435,7431.654135338352
11291,9650.236143543936
12147,8941.235343525652
13003,9287.756354278288
13859,9547.259419515898
14715,10880.412460846019
16427,7431.654135338352
17283,6467.945736107293
18139,5758.9449360890085
18995,6105.465946841645
19851,6364.969012079254
20707,7698.122053409376
22419,7431.654135338352
23275,9650.236143543936
24131,8941.235343525652
24987,9287.756354278288
25843,9547.259419515898
26699,10880.412460846019
28411,7431.654135338352
29267,6467.945736107293
30123,5758.9449360890085
30979,6105.465946841645
31835,6657.7648817092895
32691,7990.917923039411
34403,7431.654135338352
35259,9943.032013173972
36115,9234.031213155688
36971,9580.552223908324
37827,9840.055289145934
38683,11173.208330476056
40395,7431.654135338352
164,9661.559300766705
1020,9957.853396325718
1876,10160.948504544223
2732,11871.291799450515
4444,9993.075187969931
5300,8094.988594783069
6156,6508.433432421648
7012,6804.727527980661
7868,7007.8226361991665
8724,8718.165931105457
10436,9993.075187969931
11292,11248.114463128126
12148,9661.559300766705
13004,9957.853396325718
13860,10160.948504544223
14716,11871.291799450515
16428,9993.075187969931
17284,8094.988594783069
18140,6508.433432421648
18996,6804.727527980661
19852,7007.8226361991665
20708,8718.165931105457
